-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 03/31/2021 
Location: Latitude  41.2794   Longitude 1.9794 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 302.35 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,WS2M,PS,WS10M,PRECTOTCORR,T2M
2011,5,3,1.59,97.38,2.32,2.52,17.21
2011,5,4,2.32,98.02,3.23,0.55,16.9
2011,5,5,1.89,98.34,2.65,0.0,17.19
2011,5,6,3.66,98.45,5.05,0.08,16.8
2011,5,7,4.97,98.18,6.81,6.38,15.98
2011,5,8,1.72,98.22,2.41,7.22,18.23
2011,5,9,2.06,98.64,2.96,0.0,18.7
2011,5,10,2.2,99.02,3.02,0.0,17.65
2011,5,11,1.95,98.69,2.7,0.0,18.77
2011,5,12,1.34,98.32,1.85,0.21,20.28
2011,5,13,1.8,98.3,2.61,0.0,20.12
2011,5,14,2.3,98.18,3.24,5.59,19.94
2011,5,15,1.83,98.73,2.41,4.01,17.76
2011,5,16,2.02,98.95,2.7,0.0,17.15
2011,5,17,2.4,98.64,3.26,0.0,18.37
2011,5,18,2.48,98.15,3.43,0.04,18.74
2011,5,19,2.32,98.17,3.16,0.13,16.41
2011,5,20,2.98,98.34,4.12,0.0,17.75
2011,5,21,2.49,98.37,3.52,0.05,19.31
2011,5,22,1.94,98.48,2.85,0.0,20.9
2011,5,23,2.05,98.64,3.03,0.0,21.22
2011,5,24,2.21,98.71,3.33,0.0,23.12
2011,5,25,2.18,98.51,3.1,0.04,22.37
2011,5,26,2.03,98.23,2.75,0.07,22.39
2011,5,27,2.59,98.22,3.48,0.81,19.76
2011,5,28,2.81,98.18,3.76,0.41,19.36
2011,5,29,1.99,98.24,2.66,0.05,20.23
2011,5,30,2.31,98.04,3.12,1.56,20.3
2011,5,31,1.54,98.17,2.07,7.35,18.56
2011,6,1,2.2,98.52,2.92,0.51,17.05
2011,6,2,2.21,98.41,2.98,1.86,16.0
2011,6,3,2.34,98.35,3.1,2.86,16.28
2011,6,4,1.38,97.94,1.84,3.47,16.8
2011,6,5,1.77,97.53,2.34,2.87,17.16
2011,6,6,2.02,97.3,2.66,0.27,18.31
2011,6,7,1.69,97.1,2.23,18.16,17.89
2011,6,8,2.51,97.61,3.37,6.65,17.62
2011,6,9,2.11,98.1,2.76,0.11,18.2
2011,6,10,2.03,98.08,2.64,11.0,18.24
2011,6,11,2.97,98.31,4.01,0.1,18.63
2011,6,12,2.83,98.3,3.81,0.05,20.62
2011,6,13,1.52,98.2,2.01,0.7,21.33
2011,6,14,1.89,98.35,2.59,0.0,22.2
2011,6,15,2.0,98.35,2.73,0.0,22.9
2011,6,16,2.21,98.16,2.95,0.65,22.73
2011,6,17,2.31,97.9,3.09,0.0,22.53
2011,6,18,2.99,97.84,4.12,0.1,21.62
2011,6,19,2.41,98.37,3.25,0.0,21.12
2011,6,20,2.66,98.37,3.59,0.01,22.61
2011,6,21,2.29,98.33,3.16,0.04,23.45
2011,6,22,1.88,98.2,2.54,0.79,23.63
2011,6,23,2.21,98.37,2.92,0.16,22.05
2011,6,24,2.8,98.68,3.73,0.0,22.3
2011,6,25,1.83,98.79,2.45,0.0,23.58
2011,6,26,2.05,98.58,2.83,0.0,25.48
2011,6,27,1.77,98.39,2.31,0.0,24.68
2011,6,28,1.69,98.06,2.23,0.0,26.26
2011,6,29,1.98,98.12,2.61,0.08,25.62
2011,6,30,2.59,98.33,3.41,0.0,23.68
2011,7,1,2.36,98.25,3.12,0.0,23.65
2011,7,2,2.44,97.76,3.22,0.0,23.68
2011,7,3,2.14,97.56,2.9,0.24,22.72
2011,7,4,1.93,97.77,2.67,2.88,22.65
2011,7,5,2.53,97.98,3.45,0.0,24.71
2011,7,6,2.6,97.72,3.4,0.01,24.18
2011,7,7,2.3,97.48,3.1,0.01,24.31
2011,7,8,2.38,97.81,3.18,0.0,23.38
2011,7,9,2.02,98.11,2.77,0.0,24.28
2011,7,10,2.38,98.05,3.22,0.0,24.24
2011,7,11,2.41,97.93,3.27,0.0,24.89
2011,7,12,2.23,97.61,3.01,0.96,23.26
2011,7,13,2.29,97.57,3.01,6.3,23.94
2011,7,14,1.48,98.32,1.94,18.81,19.9
2011,7,15,2.6,98.39,3.48,8.35,21.88
2011,7,16,3.11,97.94,4.19,0.02,23.39
2011,7,17,3.04,97.36,4.05,1.08,22.93
2011,7,18,3.5,97.54,4.62,0.03,21.12
2011,7,19,3.84,97.28,5.16,16.7,22.17
2011,7,20,2.66,97.95,3.56,0.01,20.3
2011,7,21,2.55,97.75,3.31,0.11,21.97
2011,7,22,2.62,97.76,3.47,1.95,20.65
2011,7,23,2.17,97.81,2.93,0.32,21.49
2011,7,24,2.92,97.89,3.89,0.02,19.97
2011,7,25,1.84,97.66,2.52,0.36,22.92
2011,7,26,2.77,97.76,3.62,2.65,21.98
2011,7,27,1.83,98.13,2.41,2.45,21.26
2011,7,28,2.34,98.34,3.05,0.56,22.48
2011,7,29,2.26,98.21,2.91,0.59,22.79
2011,7,30,1.88,98.06,2.41,1.83,22.57
2011,7,31,2.39,97.88,3.13,0.0,22.95
2011,8,1,2.09,97.8,2.73,0.0,23.65
2011,8,2,2.88,97.98,3.87,0.0,23.54
2011,8,3,2.18,98.27,2.91,0.04,24.11
2011,8,4,2.63,98.22,3.55,0.0,25.16
2011,8,5,1.75,97.96,2.29,0.02,24.47
2011,8,6,2.69,97.5,3.59,0.16,24.87
2011,8,7,2.72,97.55,3.58,0.07,23.53
2011,8,8,3.32,98.12,4.42,0.03,22.61
2011,8,9,2.09,98.62,2.7,0.0,22.29
2011,8,10,2.14,98.71,2.75,0.0,22.03
2011,8,11,2.32,98.36,3.05,0.0,23.48
2011,8,12,1.89,98.07,2.46,0.0,24.48
2011,8,13,1.7,97.69,2.25,0.06,25.51
2011,8,14,2.26,97.65,2.97,0.04,25.4
2011,8,15,1.87,98.02,2.44,0.0,25.54
2011,8,16,2.05,98.21,2.66,0.0,25.83
2011,8,17,2.02,97.97,2.64,0.0,25.65
2011,8,18,2.34,98.01,3.12,0.01,25.43
2011,8,19,2.0,98.36,2.71,0.0,25.83
2011,8,20,1.57,98.44,2.1,0.0,28.05
2011,8,21,1.89,98.29,2.6,0.0,28.4
2011,8,22,2.57,98.05,3.59,0.0,26.8
2011,8,23,2.53,97.97,3.5,0.0,26.01
2011,8,24,1.91,97.94,2.58,0.02,25.65
2011,8,25,1.89,97.75,2.5,0.18,25.38
2011,8,26,2.68,97.47,3.63,1.61,25.3
2011,8,27,2.47,98.37,3.35,0.0,21.83
2011,8,28,2.45,98.36,3.2,0.22,22.88
2011,8,29,2.27,98.07,2.92,0.0,24.08
2011,8,30,2.03,97.8,2.69,0.0,24.14
2011,8,31,1.79,97.6,2.38,0.0,23.09
2011,9,1,1.91,97.65,2.62,0.02,24.33
2011,9,2,1.55,97.74,2.17,0.35,24.21
2011,9,3,1.64,97.72,2.22,0.72,21.08
2011,9,4,1.76,97.79,2.43,0.57,22.63
2011,9,5,2.44,98.54,3.33,2.53,22.03
2011,9,6,2.78,98.87,3.84,0.19,22.58
2011,9,7,2.12,98.55,2.91,0.0,24.05
2011,9,8,1.81,98.18,2.5,0.0,24.56
2011,9,9,2.09,97.91,2.73,0.0,24.57
2011,9,10,2.03,97.94,2.64,0.0,24.15
2011,9,11,1.82,98.06,2.57,0.0,24.29
2011,9,12,2.3,98.34,3.09,0.0,23.72
2011,9,13,1.92,98.15,2.54,0.0,24.4
2011,9,14,1.67,98.14,2.3,0.0,24.45
2011,9,15,1.81,98.11,2.4,0.0,24.44
2011,9,16,1.92,98.14,2.62,1.36,23.8
2011,9,17,1.83,98.01,2.44,2.77,23.28
2011,9,18,1.21,97.65,1.71,8.94,20.24
2011,9,19,2.55,98.25,3.48,0.05,18.19
2011,9,20,1.99,98.54,2.75,0.0,19.6
2011,9,21,1.84,98.43,2.49,0.0,20.76
2011,9,22,1.62,98.31,2.16,0.0,21.9
2011,9,23,1.79,98.07,2.4,0.48,21.41
2011,9,24,1.65,97.98,2.37,6.53,19.66
2011,9,25,1.87,98.4,2.49,0.0,20.09
2011,9,26,1.53,98.76,2.05,0.0,21.42
2011,9,27,1.62,98.95,2.27,0.0,22.15
2011,9,28,2.11,98.88,3.02,0.0,21.28
2011,9,29,3.12,98.86,4.42,0.0,20.44
2011,9,30,2.38,98.83,3.44,0.0,19.26
2011,10,1,2.14,98.84,3.01,0.0,19.62
2011,10,2,1.48,98.84,2.09,0.0,20.36
2011,10,3,1.87,98.79,2.66,0.0,22.05
2011,10,4,1.95,98.8,2.78,0.0,22.18
2011,10,5,1.98,98.69,2.8,0.0,21.4
2011,10,6,1.84,98.46,2.48,0.02,21.06
2011,10,7,1.66,98.31,2.45,0.13,18.42
2011,10,8,2.09,98.54,2.98,0.03,16.31
2011,10,9,1.64,98.73,2.37,0.0,18.44
2011,10,10,1.81,98.9,2.62,0.0,21.5
2011,10,11,1.48,98.72,2.14,0.01,22.28
2011,10,12,1.45,98.51,2.08,0.0,23.38
2011,10,13,2.16,98.46,3.0,0.0,20.23
2011,10,14,1.61,98.56,2.25,0.07,18.9
2011,10,15,2.69,98.84,3.69,0.0,16.76
2011,10,16,1.62,98.86,2.2,0.0,17.32
2011,10,17,1.77,98.74,2.43,0.0,17.75
2011,10,18,2.43,98.49,3.38,0.0,17.62
2011,10,19,2.16,98.3,2.97,0.95,17.55
2011,10,20,2.02,98.6,2.73,0.45,14.74
2011,10,21,2.12,98.54,3.08,0.0,13.37
2011,10,22,1.66,98.35,2.32,0.17,14.51
2011,10,23,1.62,97.93,2.28,3.7,14.9
2011,10,24,3.57,96.86,4.97,22.14,16.58
2011,10,25,3.8,97.03,5.35,0.94,13.68
2011,10,26,2.39,97.8,3.5,0.13,13.77
2011,10,27,2.9,97.43,4.06,18.03,16.27
2011,10,28,1.94,98.2,2.91,20.61,15.12
2011,10,29,3.42,98.61,4.81,0.37,16.6
2011,10,30,1.17,98.57,1.66,0.0,16.82
2011,10,31,1.29,98.27,1.88,0.0,15.99
2011,11,1,1.9,98.09,2.67,0.3,16.69
2011,11,2,3.65,97.76,5.06,1.44,17.19
2011,11,3,4.64,96.89,6.43,8.4,17.26
2011,11,4,2.02,96.37,2.85,9.9,14.33
2011,11,5,1.62,96.35,2.25,15.2,14.06
2011,11,6,4.08,96.84,5.7,10.67,13.76
2011,11,7,1.77,97.63,2.64,4.25,14.42
2011,11,8,1.39,97.84,1.98,0.09,13.93
2011,11,9,1.59,98.21,2.27,0.0,13.77
2011,11,10,1.62,98.18,2.39,0.0,13.98
2011,11,11,1.55,98.26,2.27,0.0,14.85
2011,11,12,1.79,98.94,2.62,0.12,15.3
2011,11,13,3.02,99.07,4.28,1.05,14.76
2011,11,14,3.54,98.46,4.81,2.87,13.98
2011,11,15,3.51,97.73,4.89,40.11,14.05
2011,11,16,2.7,98.11,3.79,8.43,12.8
2011,11,17,1.48,98.74,2.02,0.31,12.55
2011,11,18,1.48,98.51,2.14,0.01,11.59
2011,11,19,2.78,97.94,4.0,2.52,12.62
2011,11,20,3.04,98.0,4.37,6.15,13.59
2011,11,21,3.28,97.65,4.65,4.35,12.55
2011,11,22,4.88,97.6,6.77,5.38,13.0
2011,11,23,1.72,98.52,2.57,0.12,13.48
2011,11,24,1.35,99.12,2.05,0.0,12.33
2011,11,25,1.25,99.28,1.81,0.0,11.63
2011,11,26,1.12,99.31,1.59,0.0,11.51
2011,11,27,2.17,99.08,3.09,0.0,10.37
2011,11,28,2.34,98.78,3.42,0.0,10.4
2011,11,29,1.62,98.72,2.52,0.0,11.88
2011,11,30,1.77,99.07,2.57,0.0,11.06
2011,12,1,2.36,98.85,3.54,0.01,10.52
2011,12,2,1.73,98.09,2.47,0.04,11.61
2011,12,3,2.35,98.56,3.45,0.15,9.93
2011,12,4,3.33,98.34,4.58,0.0,9.46
2011,12,5,3.1,98.14,4.28,0.13,9.64
2011,12,6,3.36,98.56,4.85,0.03,8.01
2011,12,7,2.9,99.05,4.33,0.0,8.68
2011,12,8,1.65,99.13,2.52,0.0,9.53
2011,12,9,1.36,98.59,1.99,0.0,9.3
2011,12,10,1.27,98.14,1.84,0.0,9.77
2011,12,11,1.53,98.01,2.3,0.0,8.3
2011,12,12,2.59,98.34,3.82,0.02,7.4
2011,12,13,3.78,98.21,5.47,0.0,8.31
2011,12,14,3.54,98.18,5.12,0.08,9.83
2011,12,15,3.78,98.68,5.43,0.0,7.71
2011,12,16,5.53,97.68,7.83,0.22,8.69
2011,12,17,4.89,97.9,6.77,0.17,6.84
2011,12,18,3.62,98.22,5.19,0.09,5.09
2011,12,19,2.87,98.68,4.27,0.16,4.53
2011,12,20,3.77,98.5,5.44,0.19,6.55
2011,12,21,2.73,98.66,4.11,0.06,9.8
2011,12,22,1.92,98.94,2.95,0.02,10.72
2011,12,23,1.52,98.87,2.21,0.0,10.26
2011,12,24,1.22,99.32,1.69,0.08,8.55
2011,12,25,1.54,99.7,2.48,0.0,5.8
2011,12,26,0.72,99.87,0.98,0.0,7.24
2011,12,27,2.59,99.74,3.81,0.0,6.9
2011,12,28,1.15,99.43,1.65,0.02,7.99
2011,12,29,1.88,99.22,2.81,0.14,6.52
2011,12,30,3.27,99.04,4.85,0.15,6.24
2011,12,31,2.76,98.84,4.21,0.11,9.54
2012,1,1,1.68,98.76,2.64,0.01,10.3
2012,1,2,4.27,98.57,6.12,0.11,8.53
2012,1,3,2.44,99.29,3.67,0.0,7.2
2012,1,4,2.37,99.23,3.55,0.04,8.06
2012,1,5,4.0,98.65,5.81,0.0,7.67
2012,1,6,2.62,98.84,3.99,0.07,8.49
2012,1,7,1.49,99.14,2.19,0.0,7.8
2012,1,8,1.16,98.96,1.85,0.0,8.05
2012,1,9,1.3,99.22,1.93,0.0,8.05
2012,1,10,1.33,99.43,1.88,0.0,8.09
2012,1,11,1.33,99.56,1.95,0.0,7.53
2012,1,12,2.03,99.4,3.06,0.0,6.8
2012,1,13,1.36,98.86,2.04,0.02,6.65
2012,1,14,1.59,98.38,2.49,0.0,6.11
2012,1,15,1.02,98.12,1.42,0.0,7.12
2012,1,16,3.59,97.98,4.99,1.26,7.1
2012,1,17,2.2,99.06,3.13,0.4,7.61
2012,1,18,1.3,99.58,1.88,0.0,6.56
2012,1,19,2.23,99.75,3.27,0.01,7.13
2012,1,20,1.57,99.24,2.34,0.1,9.8
2012,1,21,1.61,98.95,2.56,0.04,9.53
2012,1,22,1.68,98.45,2.69,0.0,9.9
2012,1,23,1.23,98.21,2.05,0.0,10.28
2012,1,24,0.88,98.56,1.43,0.0,9.29
2012,1,25,1.55,98.43,2.18,0.0,8.93
2012,1,26,1.08,98.16,1.53,0.06,8.54
2012,1,27,2.12,98.52,3.05,0.79,8.39
2012,1,28,1.27,98.65,1.87,2.2,6.58
2012,1,29,1.97,98.26,2.92,0.4,4.35
2012,1,30,1.8,98.55,2.57,0.0,4.73
2012,1,31,2.56,98.17,3.57,0.1,5.07
2012,2,1,2.2,97.71,3.08,1.97,4.08
2012,2,2,1.44,97.58,2.06,0.89,1.2
2012,2,3,2.7,98.16,3.71,0.0,0.25
2012,2,4,4.18,98.76,5.77,0.0,-1.99
2012,2,5,1.73,98.68,2.52,0.26,-0.46
2012,2,6,3.07,98.54,4.49,0.07,1.33
2012,2,7,4.71,98.17,6.51,0.06,0.82
2012,2,8,1.51,98.58,2.19,0.0,1.88
2012,2,9,1.72,98.82,2.48,0.0,3.39
2012,2,10,1.67,98.42,2.59,0.0,3.18
2012,2,11,1.67,98.24,2.4,0.0,1.47
2012,2,12,1.45,98.44,2.08,0.0,0.58
2012,2,13,2.02,98.57,2.99,0.0,1.43
2012,2,14,0.99,98.24,1.47,0.09,3.62
2012,2,15,2.28,98.62,3.37,0.05,4.94
2012,2,16,2.13,98.53,3.12,0.03,7.02
2012,2,17,1.67,98.79,2.49,0.0,6.6
2012,2,18,2.0,98.48,2.9,0.0,7.39
2012,2,19,1.8,98.49,2.63,0.09,6.83
2012,2,20,1.94,98.9,2.81,0.01,6.17
2012,2,21,1.23,99.13,1.73,0.0,5.72
2012,2,22,1.41,99.0,2.12,0.0,8.07
2012,2,23,1.78,99.0,2.94,0.0,9.76
2012,2,24,1.86,99.07,2.71,0.0,11.1
2012,2,25,0.92,98.59,1.5,0.0,11.0
2012,2,26,1.31,98.21,2.1,0.0,13.23
2012,2,27,2.32,98.7,3.28,0.0,10.92
2012,2,28,1.65,98.75,2.29,0.0,10.15
2012,2,29,1.64,98.59,2.41,0.0,11.44
2012,3,1,1.42,98.71,1.98,0.0,12.66
2012,3,2,1.96,98.94,2.71,0.01,10.86
2012,3,3,1.12,98.88,1.69,0.15,10.69
2012,3,4,2.69,98.53,3.96,0.07,11.12
2012,3,5,2.3,98.7,3.34,0.02,8.52
2012,3,6,2.2,98.6,3.16,0.01,7.13
2012,3,7,2.09,98.95,3.01,0.0,7.55
2012,3,8,2.8,98.86,4.08,0.06,7.42
2012,3,9,2.34,99.37,3.26,0.0,8.01
2012,3,10,2.09,99.39,3.05,0.0,9.42
2012,3,11,1.96,98.9,2.9,0.0,11.18
2012,3,12,1.66,98.82,2.36,0.0,12.76
2012,3,13,1.41,98.84,1.98,0.0,14.26
2012,3,14,1.6,99.0,2.28,0.0,13.83
2012,3,15,1.5,99.15,2.02,0.03,12.64
2012,3,16,1.73,98.96,2.47,0.01,11.8
2012,3,17,2.0,98.59,2.87,0.05,11.71
2012,3,18,3.37,98.5,4.73,0.04,11.4
2012,3,19,1.42,99.13,1.93,0.92,8.75
2012,3,20,4.73,99.13,6.52,3.59,9.17
2012,3,21,4.38,98.69,6.17,12.64,10.58
2012,3,22,1.7,98.59,2.52,14.23,10.85
2012,3,23,1.52,98.73,2.16,0.02,10.81
2012,3,24,1.9,98.77,2.68,0.0,12.4
2012,3,25,1.64,98.85,2.38,0.0,14.4
2012,3,26,2.41,98.98,3.57,0.0,13.27
2012,3,27,2.33,99.06,3.48,0.0,13.63
2012,3,28,1.81,98.89,2.71,0.0,14.67
2012,3,29,1.73,98.44,2.68,0.0,14.94
2012,3,30,1.71,97.86,2.78,8.06,16.41
2012,3,31,1.84,97.48,2.74,0.0,15.33
2012,4,1,1.83,97.31,2.63,0.0,14.81
2012,4,2,1.96,97.28,2.77,0.01,13.58
2012,4,3,1.74,97.08,2.41,5.3,12.42
2012,4,4,2.27,97.09,3.16,12.12,11.11
2012,4,5,2.06,97.26,2.93,4.63,11.2
2012,4,6,2.66,97.25,3.7,1.44,11.63
2012,4,7,4.17,97.3,5.82,0.05,10.05
2012,4,8,2.41,97.66,3.39,0.05,13.01
2012,4,9,2.2,97.7,3.06,0.02,11.83
2012,4,10,2.53,96.84,3.56,0.55,12.68
2012,4,11,4.11,97.12,5.79,0.48,11.31
2012,4,12,1.16,96.83,1.66,1.9,11.99
2012,4,13,1.76,96.63,2.43,0.72,12.33
2012,4,14,3.02,96.55,4.23,1.26,9.94
2012,4,15,1.62,96.82,2.33,1.56,10.74
2012,4,16,3.5,97.58,4.93,0.85,9.18
2012,4,17,2.52,97.61,3.59,0.13,10.88
2012,4,18,2.91,96.8,4.05,0.37,11.69
2012,4,19,5.12,96.3,7.08,0.92,12.02
2012,4,20,4.02,96.98,5.71,0.04,12.58
2012,4,21,2.46,97.52,3.49,0.36,13.94
2012,4,22,2.49,97.85,3.38,0.66,12.48
2012,4,23,3.37,97.44,4.64,0.45,12.9
2012,4,24,4.44,97.4,6.12,0.08,11.78
2012,4,25,3.81,97.34,5.17,0.0,12.86
2012,4,26,2.12,97.43,2.98,0.0,16.05
2012,4,27,2.73,97.52,3.99,0.07,15.82
2012,4,28,4.35,97.05,6.04,8.98,15.58
2012,4,29,2.89,97.6,3.98,0.52,12.69
2012,4,30,3.71,97.59,5.11,8.63,11.8
2012,5,1,1.76,98.03,2.48,0.0,13.09
2012,5,2,2.2,98.12,3.06,0.01,13.98
2012,5,3,2.45,97.77,3.38,0.0,14.93
2012,5,4,2.04,97.33,2.91,0.96,14.65
2012,5,5,2.69,97.3,3.85,0.03,15.13
2012,5,6,1.49,97.74,2.06,0.25,14.37
2012,5,7,2.09,98.26,2.92,0.38,16.14
2012,5,8,2.58,98.13,3.69,0.0,18.11
2012,5,9,1.5,98.36,2.05,0.05,18.93
2012,5,10,1.79,98.77,2.51,0.0,20.52
2012,5,11,2.27,98.91,3.28,0.0,21.58
2012,5,12,1.52,98.84,2.27,0.01,22.5
2012,5,13,2.21,98.4,3.05,0.77,19.74
2012,5,14,2.62,98.1,3.59,0.0,18.19
2012,5,15,2.91,98.13,3.9,0.44,18.13
2012,5,16,2.61,98.59,3.48,0.04,15.88
2012,5,17,2.3,98.14,3.05,0.67,15.2
2012,5,18,2.93,97.56,3.92,0.23,15.91
2012,5,19,2.91,97.23,3.93,0.48,16.41
2012,5,20,3.06,96.84,4.1,11.66,16.44
2012,5,21,4.83,97.18,6.57,1.18,15.04
2012,5,22,3.58,97.91,4.98,0.41,17.78
2012,5,23,2.29,98.35,3.27,0.0,19.41
2012,5,24,1.77,98.38,2.53,0.0,20.98
2012,5,25,1.88,97.99,2.67,0.0,21.86
2012,5,26,1.94,98.01,2.62,0.0,20.36
2012,5,27,1.86,98.14,2.57,0.0,20.71
2012,5,28,1.4,98.04,2.01,0.04,20.58
2012,5,29,1.92,98.0,2.73,0.0,21.64
2012,5,30,1.73,98.34,2.46,0.06,22.62
2012,5,31,1.9,98.43,2.67,0.0,23.3
2012,6,1,1.99,98.14,2.73,0.0,23.46
2012,6,2,2.36,97.88,3.28,0.03,23.61
2012,6,3,2.12,97.87,2.93,3.96,20.94
2012,6,4,3.04,98.07,4.05,6.39,20.46
2012,6,5,2.62,98.09,3.5,0.0,21.3
2012,6,6,2.35,97.62,3.17,0.0,22.49
2012,6,7,2.01,97.26,2.8,0.05,22.84
2012,6,8,2.34,97.6,3.32,0.28,20.87
2012,6,9,2.66,98.11,3.62,0.26,20.18
2012,6,10,2.45,97.68,3.41,0.09,22.35
2012,6,11,2.48,97.34,3.36,0.64,19.58
2012,6,12,3.0,97.58,4.05,0.11,19.44
2012,6,13,2.71,98.24,3.54,0.02,18.63
2012,6,14,2.28,98.21,3.05,0.0,20.24
2012,6,15,2.16,98.38,2.9,0.0,21.77
2012,6,16,1.98,98.39,2.67,0.0,23.28
2012,6,17,2.16,98.34,2.94,0.0,22.71
2012,6,18,2.3,98.17,3.1,0.13,23.51
2012,6,19,1.87,97.96,2.66,4.41,22.26
2012,6,20,2.28,97.72,3.23,0.28,24.38
2012,6,21,2.44,97.73,3.46,0.0,26.26
2012,6,22,2.66,98.48,3.6,0.0,23.3
2012,6,23,1.99,98.7,2.64,0.0,23.26
2012,6,24,2.04,98.56,2.79,0.0,24.69
2012,6,25,2.15,98.48,2.88,0.0,25.69
2012,6,26,2.08,98.54,2.84,0.0,25.65
2012,6,27,2.36,98.25,3.23,0.44,26.12
2012,6,28,2.37,97.7,3.2,0.85,25.91
2012,6,29,1.95,97.58,2.74,0.0,26.35
2012,6,30,1.83,97.6,2.62,0.04,26.35
2012,7,1,2.95,97.85,3.91,15.48,21.52
2012,7,2,2.02,98.22,2.74,0.01,21.19
2012,7,3,2.38,98.18,3.12,0.0,23.08
2012,7,4,2.28,97.72,3.0,0.01,22.96
2012,7,5,1.88,97.5,2.48,4.13,22.69
2012,7,6,2.58,97.84,3.38,1.38,21.83
2012,7,7,2.57,97.83,3.38,0.06,22.28
2012,7,8,2.05,97.85,2.67,0.05,23.32
2012,7,9,1.85,97.95,2.38,0.0,23.81
2012,7,10,1.77,97.9,2.45,0.0,24.71
2012,7,11,2.31,98.22,3.02,0.04,23.87
2012,7,12,3.23,98.37,4.22,0.06,23.2
2012,7,13,2.84,97.89,3.76,0.01,24.74
2012,7,14,2.93,97.83,3.89,0.0,23.23
2012,7,15,3.31,98.45,4.43,0.0,22.55
2012,7,16,3.05,99.02,3.97,0.0,22.38
2012,7,17,2.02,99.03,2.7,0.0,24.95
2012,7,18,2.23,98.47,3.09,0.0,27.39
2012,7,19,2.3,97.98,3.13,0.0,26.3
2012,7,20,2.41,97.92,3.22,0.01,24.53
2012,7,21,2.8,98.24,3.65,0.0,23.3
2012,7,22,1.98,98.39,2.58,0.0,23.42
2012,7,23,2.66,98.26,3.52,0.0,22.07
2012,7,24,2.51,98.07,3.36,0.0,22.91
2012,7,25,2.83,98.06,3.77,0.0,24.04
2012,7,26,2.17,98.07,2.94,0.0,25.4
2012,7,27,2.73,97.79,3.73,0.3,25.62
2012,7,28,2.28,97.72,3.05,0.12,25.55
2012,7,29,2.8,98.11,3.64,0.01,24.59
2012,7,30,2.5,98.36,3.27,0.0,24.9
2012,7,31,2.22,98.23,2.93,0.0,25.52
2012,8,1,2.31,97.81,3.1,0.0,26.26
2012,8,2,2.04,97.97,2.75,0.0,25.87
2012,8,3,1.77,98.09,2.3,0.0,25.94
2012,8,4,2.38,97.79,3.16,0.0,25.35
2012,8,5,2.53,97.49,3.35,0.18,24.46
2012,8,6,2.49,98.1,3.3,3.48,23.42
2012,8,7,1.92,98.66,2.51,0.0,24.15
2012,8,8,2.14,98.52,2.89,0.0,25.63
2012,8,9,1.86,98.46,2.48,0.0,27.55
2012,8,10,2.2,98.38,2.95,0.0,27.51
2012,8,11,2.05,98.07,2.67,0.0,27.87
2012,8,12,2.34,97.84,3.12,0.0,24.94
2012,8,13,2.13,97.81,2.79,0.0,24.83
2012,8,14,2.56,97.74,3.34,0.0,25.42
2012,8,15,2.72,97.73,3.7,0.0,26.44
2012,8,16,2.31,98.15,3.05,0.0,25.9
2012,8,17,1.88,98.22,2.45,0.0,26.54
2012,8,18,1.86,98.3,2.48,0.0,27.23
2012,8,19,1.87,98.46,2.57,0.03,27.89
2012,8,20,2.07,98.49,2.83,0.0,28.99
2012,8,21,2.35,98.29,3.18,0.0,28.49
2012,8,22,1.93,98.15,2.66,0.0,28.15
2012,8,23,2.21,97.84,3.04,0.0,27.53
2012,8,24,2.19,97.52,2.95,0.02,26.56
2012,8,25,1.97,97.75,2.65,0.9,26.62
2012,8,26,3.22,98.33,4.24,0.02,24.65
2012,8,27,3.11,98.33,4.09,5.72,24.73
2012,8,28,2.16,98.31,2.84,0.34,25.51
2012,8,29,1.62,98.28,2.11,0.02,25.39
2012,8,30,2.24,98.35,3.0,7.07,22.65
2012,8,31,1.61,98.62,2.27,1.97,21.06
2012,9,1,2.02,98.5,2.81,0.3,18.48
2012,9,2,2.16,98.55,3.05,0.12,18.94
2012,9,3,1.98,98.23,2.82,0.0,21.31
2012,9,4,2.33,98.14,3.23,0.0,22.23
2012,9,5,2.09,98.22,2.88,0.0,22.86
2012,9,6,2.03,98.48,2.77,0.0,23.97
2012,9,7,1.8,98.61,2.43,0.0,24.09
2012,9,8,1.77,98.39,2.45,0.07,23.18
2012,9,9,1.97,98.24,2.63,1.23,22.55
2012,9,10,1.91,98.21,2.49,0.09,22.8
2012,9,11,1.84,98.21,2.39,0.02,23.73
2012,9,12,1.98,97.97,2.7,0.19,23.76
2012,9,13,2.89,97.98,3.95,0.2,19.83
2012,9,14,1.68,97.96,2.38,0.0,21.08
2012,9,15,2.66,98.0,3.66,0.0,20.51
2012,9,16,2.21,97.99,2.88,0.0,21.82
2012,9,17,1.36,97.99,1.86,0.0,21.92
